"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.7641509433962264","0.2939094760953233","0.36177474402730375","0.0","20","5","false","AT1G22920","2.7","0","20","0","0.9117924528301886","false","0","AT1G22920","14370","0.068"
"2.849056603773585","0.09486316455544329","0.3509933774834437","0.0","5","5","false","HopAB1_Pph 1448A","8.0","0","5","0","0.9075471698113209","false","0","HopAB1_Pph 1448A","5040","0.21212121212121213"
"2.9622641509433962","0.1352076797621757","0.3375796178343949","0.0","9","6","false","HopR1-C-TERM_Pto DC3000","5.666666666666667","0","9","0","0.9018867924528301","false","0","HopR1-C-TERM_Pto DC3000","8710","0.14583333333333334"
"3.5283018867924527","0.01870887020125961","0.28342245989304815","0.0","3","6","false","HopD1_Pto DC3000","10.0","0","3","0","0.8735849056603774","false","0","HopD1_Pto DC3000","1104","0.391304347826087"
"3.358490566037736","0.057478645153631436","0.29775280898876405","0.0","6","6","false","HopBB1_Pmo M301020","5.833333333333333","0","6","0","0.8820754716981132","false","0","HopBB1_Pmo M301020","3198","0.2013888888888889"
"3.7547169811320753","0.0","0.2663316582914573","0.0","1","6","false","HopQ1-1_Pto DC3000","20.0","0","1","0","0.8622641509433961","false","0","HopQ1-1_Pto DC3000","0","0.0"
"3.7547169811320753","0.0","0.2663316582914573","0.0","1","6","false","HopH1_Psy B728A","20.0","0","1","0","0.8622641509433961","false","0","HopH1_Psy B728A","0","0.0"
"3.188679245283019","0.11954501490397691","0.3136094674556213","0.0","8","6","false","HopAB1_Psy B728A","5.125","0","8","0","0.8905660377358491","false","0","HopAB1_Psy B728A","7268","0.15865384615384615"
"3.7547169811320753","0.0","0.2663316582914573","0.0","1","6","false","AvrRpt2_Pto JL1065_CatalyticDead","20.0","0","1","0","0.8622641509433961","false","0","AvrRpt2_Pto JL1065_CatalyticDead","0","0.0"
"3.7547169811320753","0.0","0.2663316582914573","0.0","1","6","false","HopF3_Pmp 19322","20.0","0","1","0","0.8622641509433961","false","0","HopF3_Pmp 19322","0","0.0"
"3.7547169811320753","0.0","0.2663316582914573","0.0","1","6","false","HopG1_Pph 1448A","20.0","0","1","0","0.8622641509433961","false","0","HopG1_Pph 1448A","0","0.0"
"2.7735849056603774","0.08627619116347973","0.36054421768707484","0.0","4","5","false","HopZ3_Paf DSM5025","10.75","0","4","0","0.911320754716981","false","0","HopZ3_Paf DSM5025","5310","0.2708333333333333"
"3.7547169811320753","0.0","0.2663316582914573","0.0","1","6","false","HopM1_Pph 1448A","20.0","0","1","0","0.8622641509433961","false","0","HopM1_Pph 1448A","0","0.0"
