"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.457831325301205","0.0","0.2243243243243243","0.0","1","8","false","AT2G04740","2.0","0","1","0","0.8271084337349397","true","0","AT2G04740","0","0.0"
"3.4698795180722892","0.024096385542168676","0.2881944444444444","0.0","2","7","false","HopF3_Pph 1448A","10.5","0","2","0","0.8765060240963856","true","0","HopF3_Pph 1448A","714","0.5"
"4.457831325301205","0.0","0.2243243243243243","0.0","1","8","false","AT4G36540","2.0","0","1","0","0.8271084337349397","true","0","AT4G36540","0","0.0"
"3.4698795180722892","0.024096385542168676","0.2881944444444444","0.0","2","7","false","HopP1_Pto DC3000","10.5","0","2","0","0.8765060240963856","true","0","HopP1_Pto DC3000","714","0.5"
"4.530120481927711","0.0","0.2207446808510638","0.0","1","10","false","AT4G34120","9.0","0","1","0","0.8234939759036145","true","0","AT4G34120","0","0.0"
"3.5421686746987953","0.1252186083562309","0.282312925170068","0.0","9","9","false","HopR1-C-TERM_Pto DC3000","3.7777777777777777","0","9","0","0.8728915662650601","true","0","HopR1-C-TERM_Pto DC3000","10400","0.18518518518518517"
"4.530120481927711","0.0","0.2207446808510638","0.0","1","10","false","AT3G46940","9.0","0","1","0","0.8234939759036145","true","0","AT3G46940","0","0.0"
"1.0","1.0","1.0","0.0","2","1","false","AT5G13810","1.0","0","2","0","1.0","true","0","AT5G13810","2","0.0"
"1.5","0.0","0.6666666666666666","0.0","1","2","false","HopX1_Pto DC3000","2.0","0","1","0","0.75","true","0","HopX1_Pto DC3000","0","0.0"
"1.5","0.0","0.6666666666666666","0.0","1","2","false","HopX1_Pph 1448A","2.0","0","1","0","0.75","true","0","HopX1_Pph 1448A","0","0.0"
"3.7349397590361444","4.772387152384342E-4","0.267741935483871","0.0","3","8","false","AT3G63210","10.333333333333334","0","3","0","0.8632530120481927","true","0","AT3G63210","70","0.8484848484848485"
"3.0843373493975905","0.05893949897363162","0.32421875","0.0","10","7","false","AvrPto1_Pto DC3000","6.0","0","10","0","0.8957831325301205","true","0","AvrPto1_Pto DC3000","4696","0.23809523809523808"
"3.108433734939759","0.04904982943071495","0.32170542635658916","0.0","9","7","false","AvrPto1_Pla A7386","6.444444444444445","0","9","0","0.8945783132530121","true","0","AvrPto1_Pla A7386","4324","0.25925925925925924"
"4.0","0.005580673770991622","0.25","0.0","3","8","false","AT1G69690","3.6666666666666665","0","3","0","0.85","true","0","AT1G69690","556","0.38095238095238093"
"3.180722891566265","0.021429643442068283","0.3143939393939394","0.0","3","7","false","AvrRpm1_Pma M2","11.0","0","3","0","0.8909638554216868","true","0","AvrRpm1_Pma M2","1760","0.4166666666666667"
"3.397590361445783","0.008097629577422416","0.29432624113475175","0.0","2","7","false","AvrRpm1_Psy B728A","11.5","0","2","0","0.8801204819277109","true","0","AvrRpm1_Psy B728A","540","0.525"
"4.024096385542169","0.041448429034019636","0.24850299401197604","0.0","6","9","false","HopBB1_Pmo M301020","4.0","0","6","0","0.8487951807228915","true","0","HopBB1_Pmo M301020","4198","0.3"
"4.313253012048193","0.0","0.2318435754189944","0.0","1","8","false","AT5G20000","5.0","0","1","0","0.8343373493975903","true","0","AT5G20000","0","0.0"
"3.325301204819277","0.07390048881233473","0.3007246376811594","0.0","5","7","false","HopBF1_Pla 107","6.2","0","5","0","0.8837349397590362","true","0","HopBF1_Pla 107","2812","0.26"
"1.5","0.05555555555555555","0.6666666666666666","0.0","2","2","false","AT5G22290","3.0","0","2","0","0.8333333333333334","true","0","AT5G22290","2","1.0"
"1.25","0.25","0.8","0.0","3","2","false","HopD1_Pto DC3000","2.0","0","3","0","0.9166666666666666","true","0","HopD1_Pto DC3000","6","1.0"
"1.5","0.05555555555555555","0.6666666666666666","0.0","2","2","false","AT4G35580","3.0","0","2","0","0.8333333333333334","true","0","AT4G35580","2","1.0"
"1.25","0.25","0.8","0.0","3","2","false","HopD1_Pph 1448A","2.0","0","3","0","0.9166666666666666","true","0","HopD1_Pph 1448A","6","1.0"
"3.7349397590361444","4.772387152384342E-4","0.267741935483871","0.0","3","8","false","AT4G01920","10.333333333333334","0","3","0","0.8632530120481927","true","0","AT4G01920","70","0.8484848484848485"
"1.0","0.0","1.0","0.0","1","1","false","AT4G00710","1.0","0","1","0","1.0","true","0","AT4G00710","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","AvrRpt2_Pto JL1065_CatalyticDead","1.0","0","1","0","1.0","true","0","AvrRpt2_Pto JL1065_CatalyticDead","0","0.0"
"3.8795180722891565","0.0","0.2577639751552795","0.0","1","8","false","AT3G17410","7.0","0","1","0","0.8560240963855422","true","0","AT3G17410","0","0.0"
"2.891566265060241","0.10772549761080225","0.3458333333333333","0.0","7","7","false","AvrB4-1_Pph 1448A","6.857142857142857","0","7","0","0.905421686746988","true","0","AvrB4-1_Pph 1448A","5256","0.2342857142857143"
"3.7590361445783134","1.9953109873768117E-4","0.266025641025641","0.0","2","8","false","AT2G35940","11.0","0","2","0","0.8620481927710844","true","0","AT2G35940","32","0.9090909090909091"
"3.4457831325301207","0.04957949237873949","0.2902097902097902","0.0","8","8","false","AT3G47620","6.375","0","8","0","0.8777108433734939","true","0","AT3G47620","4124","0.2986111111111111"
"3.1325301204819276","0.0199667419935064","0.31923076923076926","0.0","3","7","false","AvrPto1_Pmo M301020","11.0","0","3","0","0.8933734939759036","true","0","AvrPto1_Pmo M301020","1704","0.45454545454545453"
"3.108433734939759","0.04406312753567508","0.32170542635658916","0.0","4","7","false","AvrPto1_Pla 107","8.5","0","4","0","0.8945783132530121","true","0","AvrPto1_Pla 107","2358","0.3409090909090909"
"3.397590361445783","0.0024929072666397727","0.29432624113475175","0.0","2","7","false","AvrPto5_Pma M4a","14.0","0","2","0","0.8801204819277109","true","0","AvrPto5_Pma M4a","334","0.65"
"1.0","0.0","1.0","0.0","1","1","false","AT2G28890","1.0","0","1","0","1.0","true","0","AT2G28890","0","0.0"
"1.0","0.0","1.0","0.0","1","1","false","HopA1_Pto DC3000","1.0","0","1","0","1.0","true","0","HopA1_Pto DC3000","0","0.0"
"7.614457831325301","0.0","0.13132911392405064","0.0","1","11","false","AT3G53350","2.0","0","1","0","0.669277108433735","true","0","AT3G53350","0","0.0"
"6.626506024096385","0.024096385542168676","0.1509090909090909","0.0","2","10","false","HopAG1_Psy B728A","1.5","0","2","0","0.7186746987951806","true","0","HopAG1_Psy B728A","1184","0.5"
"3.927710843373494","0.21716132823978845","0.254601226993865","0.0","3","7","false","AT3G07780","3.0","0","3","0","0.8536144578313254","true","0","AT3G07780","11678","0.3333333333333333"
"4.9156626506024095","0.0","0.2034313725490196","0.0","1","8","false","HopF2_Pto DC3000","3.0","0","1","0","0.8042168674698795","true","0","HopF2_Pto DC3000","0","0.0"
"4.72289156626506","0.18189832500734648","0.211734693877551","0.0","4","8","false","HopZ3_Paf DSM5025","2.25","0","4","0","0.8138554216867468","true","0","HopZ3_Paf DSM5025","9398","0.25"
"3.8795180722891565","0.0","0.2577639751552795","0.0","1","8","false","AT2G47060","7.0","0","1","0","0.8560240963855422","true","0","AT2G47060","0","0.0"
"4.771084337349397","0.0","0.2095959595959596","0.0","1","10","false","AT4G08150","5.0","0","1","0","0.8114457831325301","true","0","AT4G08150","0","0.0"
